,exist,x,y,width,height,Raw data ID,copyrighter,resolution,date,breed,age,gender,region,camera type,species,lesions,diagnosis,Path,identifier,src_path,label_path,type,fileformat,inspRejectYn
315,Y,937,228,381,308,IMG_D_A1_011484.jpg,㈜미소정보기술,1920X1080,2021-11-09,말티즈,4,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
316,Y,867,335,254,267,IMG_D_A1_011485.jpg,㈜미소정보기술,1920X1080,2021-11-09,말티즈,4,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
317,Y,833,388,197,142,IMG_D_A1_011486.jpg,㈜미소정보기술,1920X1080,2021-11-09,말티즈,4,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
318,Y,392,548,96,68,IMG_D_A1_011487.jpg,㈜미소정보기술,1920X1080,2021-11-09,말티즈,4,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
319,Y,557,503,82,65,IMG_D_A1_011488.jpg,㈜미소정보기술,1920X1080,2021-11-09,말티즈,4,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
320,Y,840,536,64,40,IMG_D_A1_42_011489.jpg,㈜미소정보기술,1920X1080,2021-11-09,말티즈,4,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
321,Y,817,656,65,89,IMG_D_A1_011490.jpg,㈜미소정보기술,1920X1080,2021-11-09,말티즈,4,F,H,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
322,Y,1319,535,96,143,IMG_D_A1_011491.jpg,㈜미소정보기술,1920X1080,2021-11-09,말티즈,4,F,H,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
323,Y,1250,602,56,97,IMG_D_A1_011492.jpg,㈜미소정보기술,1920X1080,2021-11-09,말티즈,4,F,H,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
324,Y,439,264,227,210,IMG_D_A1_15_011493.jpg,㈜미소정보기술,1920X1080,2021-11-09,말티즈,4,F,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
325,Y,735,443,70,64,IMG_D_A1_011494.jpg,㈜미소정보기술,1920X1080,2021-11-09,말티즈,4,F,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
326,Y,1023,445,48,63,IMG_D_A1_011495.jpg,㈜미소정보기술,1920X1080,2021-11-09,말티즈,4,F,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
327,Y,989,378,180,217,IMG_D_A1_011496.jpg,㈜미소정보기술,1920X1080,2021-11-09,말티즈,4,F,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
328,Y,1020,529,99,59,IMG_D_A1_011497.jpg,㈜미소정보기술,1920X1080,2021-11-09,말티즈,4,F,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
329,Y,1074,495,86,42,IMG_D_A1_011498.jpg,㈜미소정보기술,1920X1080,2021-11-09,말티즈,4,F,A,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
330,Y,796,235,240,146,IMG_D_A1_011499.jpg,㈜미소정보기술,1920X1080,2021-11-09,말티즈,5,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
331,Y,999,443,218,181,IMG_D_A1_011500.jpg,㈜미소정보기술,1920X1080,2021-11-09,말티즈,5,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
332,Y,61,28,97,100,IMG_D_A1_011501.jpg,㈜미소정보기술,1920X1080,2021-11-09,말티즈,5,F,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
333,Y,1048,485,50,52,IMG_D_A1_011502.jpg,㈜미소정보기술,1920X1080,2021-11-09,말티즈,6,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
334,Y,915,393,213,194,IMG_D_A1_011503.jpg,㈜미소정보기술,1920X1080,2021-11-09,말티즈,6,F,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
335,Y,339,278,350,167,IMG_D_A1_011504.jpg,㈜미소정보기술,1920X1080,2021-11-09,말티즈,6,F,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
336,Y,979,402,48,39,IMG_D_A1_011505.jpg,㈜미소정보기술,1920X1080,2021-11-09,말티즈,8,F,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
337,Y,314,673,93,91,IMG_D_A1_48_011506.jpg,㈜미소정보기술,1920X1080,2021-11-09,말티즈,8,F,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
338,Y,1184,406,226,113,IMG_D_A1_011507.jpg,㈜미소정보기술,1920X1080,2021-11-09,포메라니안,3,F,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
339,Y,930,468,57,34,IMG_D_A1_011508.jpg,㈜미소정보기술,1920X1080,2021-11-10,말티즈,1,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
340,Y,921,175,67,63,IMG_D_A1_011509.jpg,㈜미소정보기술,1920X1080,2021-11-10,말티즈,2,F,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
341,Y,1031,392,82,60,IMG_D_A1_011510.jpg,㈜미소정보기술,1920X1080,2021-11-10,푸들,6,F,H,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
342,Y,978,544,51,45,IMG_D_A1_011511.jpg,㈜미소정보기술,1920X1080,2021-11-11,포메라니안,3,M,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
343,Y,1002,522,131,78,IMG_D_A1_10_011512.jpg,㈜미소정보기술,1920X1080,2021-11-11,푸들,5,M,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
344,Y,1038,779,70,42,IMG_D_A1_34_011514.jpg,㈜미소정보기술,1920X1080,2021-11-11,푸들,5,M,A,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
345,Y,547,423,269,171,IMG_D_A1_011517.jpg,㈜미소정보기술,1920X1080,2021-11-12,비숑프리제,1,F,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
346,Y,692,310,154,85,IMG_D_A1_011518.jpg,㈜미소정보기술,1920X1080,2021-11-12,시츄,3,M,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
347,Y,992,420,114,134,IMG_D_A1_011519.jpg,㈜미소정보기술,1920X1080,2021-11-12,치와와,5,M,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
348,Y,578,412,156,123,IMG_D_A1_011520.jpg,㈜미소정보기술,1920X1080,2021-11-12,치와와,6,M,H,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
349,Y,981,595,55,38,IMG_D_A1_011521.jpg,㈜미소정보기술,1920X1080,2021-11-12,치와와,6,M,A,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
350,Y,863,555,94,98,IMG_D_A1_011522.jpg,㈜미소정보기술,1920X1080,2021-11-15,포메라니안,3,F,H,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
351,Y,1046,258,204,131,IMG_D_A1_011523.jpg,㈜미소정보기술,1920X1080,2021-11-15,푸들,4,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
352,Y,973,264,227,139,IMG_D_A1_011524.jpg,㈜미소정보기술,1920X1080,2021-11-15,푸들,4,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
353,Y,1079,418,121,115,IMG_D_A1_011525.jpg,㈜미소정보기술,1920X1080,2021-11-15,푸들,4,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
354,Y,448,474,64,50,IMG_D_A1_011526.jpg,㈜미소정보기술,1920X1080,2021-11-15,푸들,6,F,A,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
355,Y,1209,634,91,78,IMG_D_A1_011527.jpg,㈜미소정보기술,1920X1080,2021-10-16,몽그렐,2,M,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
356,Y,403,460,170,156,IMG_D_A1_011529.jpg,㈜미소정보기술,1920X1080,2021-10-16,몽그렐,2,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
357,Y,1105,294,272,225,IMG_D_A1_011530.jpg,㈜미소정보기술,1920X1080,2021-10-16,몽그렐,2,M,H,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
358,Y,930,565,187,162,IMG_D_A1_011531.jpg,㈜미소정보기술,1920X1080,2021-10-16,몽그렐,2,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
359,Y,1341,410,126,128,IMG_D_A1_011532.jpg,㈜미소정보기술,1920X1080,2021-10-16,몽그렐,2,M,H,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
360,Y,514,679,230,209,IMG_D_A1_011533.jpg,㈜미소정보기술,1920X1080,2021-10-16,몽그렐,2,M,A,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
361,Y,703,243,194,184,IMG_D_A1_011534.jpg,㈜미소정보기술,1920X1080,2021-10-16,몽그렐,2,M,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
362,Y,764,148,467,292,IMG_D_A1_011535.jpg,㈜미소정보기술,1920X1080,2021-10-16,몽그렐,2,M,A,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
363,Y,927,460,291,222,IMG_D_A1_011536.jpg,㈜미소정보기술,1920X1080,2021-10-16,몽그렐,2,F,A,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
364,Y,901,532,113,97,IMG_D_A1_011537.jpg,㈜미소정보기술,1920X1080,2021-10-16,몽그렐,2,M,A,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
365,Y,928,459,84,77,IMG_D_A1_011538.jpg,㈜미소정보기술,1920X1080,2021-10-16,몽그렐,2,F,A,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
366,Y,742,402,217,246,IMG_D_A1_27_011539.jpg,㈜미소정보기술,1920X1080,2021-10-16,몽그렐,2,M,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
367,Y,831,469,244,200,IMG_D_A1_011540.jpg,㈜미소정보기술,1920X1080,2021-10-16,몽그렐,2,M,H,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
368,Y,417,237,746,249,IMG_D_A1_011541.jpg,㈜미소정보기술,1920X1080,2021-10-16,몽그렐,2,M,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
369,Y,750,261,565,388,IMG_D_A1_011542.jpg,㈜미소정보기술,1920X1080,2021-10-16,몽그렐,2,M,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
370,Y,327,12,624,526,IMG_D_A1_011543.jpg,㈜미소정보기술,1920X1080,2021-10-16,몽그렐,2,F,A,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
371,Y,1156,507,206,222,IMG_D_A1_011544.jpg,㈜미소정보기술,1920X1080,2021-10-16,몽그렐,2,F,H,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
372,Y,653,214,67,59,IMG_D_A1_011545.jpg,㈜미소정보기술,1920X1080,2021-10-16,몽그렐,2,F,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
373,Y,1029,566,135,189,IMG_D_A1_011546.jpg,㈜미소정보기술,1920X1080,2021-10-16,몽그렐,2,F,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
374,Y,467,419,599,98,IMG_D_A1_011547.jpg,㈜미소정보기술,1920X1080,2021-09-09,말티즈,6,F,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
375,Y,864,718,64,43,IMG_D_A1_29_011548.jpg,㈜미소정보기술,1920X1080,2021-09-06,말티즈,6,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
376,Y,761,211,612,432,IMG_D_A1_011549.jpg,㈜미소정보기술,1920X1080,2021-08-26,차우차우,4,M,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
377,Y,860,651,154,120,IMG_D_A1_011550.jpg,㈜미소정보기술,1920X1080,2021-09-16,몽그렐,5,M,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
378,Y,1049,738,88,93,IMG_D_A1_011551.jpg,㈜미소정보기술,1920X1080,2021-09-16,몽그렐,5,F,H,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
379,Y,1180,499,275,147,IMG_D_A1_011552.jpg,㈜미소정보기술,1920X1080,2021-09-16,몽그렐,1,M,H,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
380,Y,987,383,126,135,IMG_D_A1_011553.jpg,㈜미소정보기술,1920X1080,2021-09-16,몽그렐,3,M,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
381,Y,695,345,102,56,IMG_D_A1_011554.jpg,㈜미소정보기술,1920X1080,2021-10-05,말티즈,4,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
382,Y,768,422,56,50,IMG_D_A1_011555.jpg,㈜미소정보기술,1920X1080,2021-10-05,말티즈,6,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
383,Y,979,462,131,50,IMG_D_A1_01_011556.jpg,㈜미소정보기술,1920X1080,2021-10-05,포메라니안,4,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
384,Y,857,697,201,102,IMG_D_A1_011557.jpg,㈜미소정보기술,1920X1080,2021-10-05,포메라니안,5,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
385,Y,517,812,107,93,IMG_D_A1_011558.jpg,㈜미소정보기술,1920X1080,2021-10-05,푸들,4,M,A,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
386,Y,724,529,236,140,IMG_D_A1_41_011559.jpg,㈜미소정보기술,1920X1080,2021-10-05,푸들,6,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
387,Y,880,615,162,107,IMG_D_A1_011560.jpg,㈜미소정보기술,1920X1080,2021-10-07,말티즈,4,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
388,Y,903,565,183,154,IMG_D_A1_011561.jpg,㈜미소정보기술,1920X1080,2021-10-07,말티즈,5,F,H,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
389,Y,1069,182,86,68,IMG_D_A1_011562.jpg,㈜미소정보기술,1920X1080,2021-10-07,비숑프리제,2,F,H,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
390,Y,1127,292,83,63,IMG_D_A1_011563.jpg,㈜미소정보기술,1920X1080,2021-10-07,비숑프리제,5,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
391,Y,935,483,38,54,IMG_D_A1_011564.jpg,㈜미소정보기술,1920X1080,2021-10-07,시츄,1,M,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
392,Y,936,598,62,64,IMG_D_A1_011565.jpg,㈜미소정보기술,1920X1080,2021-10-07,시츄,1,M,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
393,Y,742,273,66,77,IMG_D_A1_011566.jpg,㈜미소정보기술,1920X1080,2021-10-07,시츄,1,M,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
394,Y,1055,316,174,104,IMG_D_A1_011567.jpg,㈜미소정보기술,1920X1080,2021-10-12,말티즈,4,F,B,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
395,Y,653,430,379,286,IMG_D_A1_011569.jpg,㈜미소정보기술,1920X1080,2021-10-14,푸들,6,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
396,Y,753,350,509,196,IMG_D_A1_011570.jpg,㈜미소정보기술,1920X1080,2021-10-14,푸들,6,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
397,Y,603,422,520,266,IMG_D_A1_011571.jpg,㈜미소정보기술,1920X1080,2021-10-15,말티즈,3,M,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
398,Y,1100,237,289,240,IMG_D_A1_011572.jpg,㈜미소정보기술,1920X1080,2021-10-15,푸들,3,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
399,Y,975,392,314,276,IMG_D_A1_011573.jpg,㈜미소정보기술,1920X1080,2021-10-15,푸들,3,F,L,IMG,D,A1,,유증상,피부질환,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,/라벨링데이터/반려견/피부/일반카메라/유증상/A1_구진_플라크,json,jpg,N
